mode,fs,operation,iter_no,time_sec
tmpfs,tmpfs,open,97,0.000148451
tmpfs,tmpfs,open,98,0.000004175
tmpfs,tmpfs,open,99,0.000004206
tmpfs,tmpfs,open,100,0.000005083
tmpfs,tmpfs,open,101,0.000004885
tmpfs,tmpfs,open,102,0.000003967
tmpfs,tmpfs,open,103,0.000005061
tmpfs,tmpfs,open,104,0.000004428
tmpfs,tmpfs,open,105,0.000004302
tmpfs,tmpfs,open,106,0.000004155
tmpfs,tmpfs,open,107,0.000065443
tmpfs,tmpfs,open,108,0.000005534
tmpfs,tmpfs,open,109,0.000004154
tmpfs,tmpfs,open,110,0.000004848
tmpfs,tmpfs,open,111,0.000004570
tmpfs,tmpfs,open,112,0.000005116
tmpfs,tmpfs,open,113,0.000005202
tmpfs,tmpfs,open,114,0.000004181
tmpfs,tmpfs,open,115,0.000008806
tmpfs,tmpfs,open,116,0.000005150
tmpfs,tmpfs,open,117,0.000004245
tmpfs,tmpfs,open,118,0.000004782
tmpfs,tmpfs,open,119,0.000004599
tmpfs,tmpfs,open,120,0.000005180
tmpfs,tmpfs,open,121,0.000005237
tmpfs,tmpfs,open,122,0.000005044
tmpfs,tmpfs,open,123,0.000005990
tmpfs,tmpfs,open,124,0.000004557
tmpfs,tmpfs,open,125,0.000004104
tmpfs,tmpfs,open,126,0.000004197
tmpfs,tmpfs,open,127,0.000005069
tmpfs,tmpfs,open,128,0.000004694
tmpfs,tmpfs,open,129,0.000004795
tmpfs,tmpfs,open,130,0.000004511
tmpfs,tmpfs,open,131,0.000005957
tmpfs,tmpfs,open,132,0.000023176
tmpfs,tmpfs,open,133,0.000004631
tmpfs,tmpfs,open,134,0.000004962
tmpfs,tmpfs,open,135,0.000005887
tmpfs,tmpfs,open,136,0.000004977
tmpfs,tmpfs,open,137,0.000005230
tmpfs,tmpfs,open,138,0.000005294
tmpfs,tmpfs,open,139,0.000004470
tmpfs,tmpfs,open,140,0.000004408
tmpfs,tmpfs,open,141,0.000007973
tmpfs,tmpfs,open,142,0.000004357
tmpfs,tmpfs,open,143,0.000004529
tmpfs,tmpfs,open,144,0.000004465
tmpfs,tmpfs,open,145,0.000005871
tmpfs,tmpfs,open,146,0.000004273
tmpfs,tmpfs,open,147,0.000004733
tmpfs,tmpfs,open,148,0.000004301
tmpfs,tmpfs,open,149,0.000006465
tmpfs,tmpfs,open,150,0.000004676
tmpfs,tmpfs,open,151,0.000004529
tmpfs,tmpfs,open,152,0.000004234
tmpfs,tmpfs,open,153,0.000005506
tmpfs,tmpfs,open,154,0.000005504
tmpfs,tmpfs,open,155,0.000005903
tmpfs,tmpfs,open,156,0.000005033
tmpfs,tmpfs,open,157,0.000007952
tmpfs,tmpfs,open,158,0.000005251
tmpfs,tmpfs,open,159,0.000004410
tmpfs,tmpfs,open,160,0.000004306
tmpfs,tmpfs,open,161,0.000004088
tmpfs,tmpfs,open,162,0.000005524
tmpfs,tmpfs,open,163,0.000006812
tmpfs,tmpfs,open,164,0.000004750
tmpfs,tmpfs,open,165,0.000004375
tmpfs,tmpfs,open,166,0.000004137
tmpfs,tmpfs,open,167,0.000004382
tmpfs,tmpfs,open,168,0.000004557
tmpfs,tmpfs,open,169,0.000003855
tmpfs,tmpfs,open,170,0.000009062
tmpfs,tmpfs,open,171,0.000004497
tmpfs,tmpfs,open,172,0.000004779
tmpfs,tmpfs,open,173,0.000004066
tmpfs,tmpfs,open,174,0.000004490
tmpfs,tmpfs,open,175,0.000005896
tmpfs,tmpfs,open,176,0.000004353
tmpfs,tmpfs,open,177,0.000003763
tmpfs,tmpfs,open,178,0.000005048
tmpfs,tmpfs,open,179,0.000004911
tmpfs,tmpfs,open,180,0.000003921
tmpfs,tmpfs,open,181,0.000005724
tmpfs,tmpfs,open,182,0.000004524
tmpfs,tmpfs,open,183,0.000003803
tmpfs,tmpfs,open,184,0.000005835
tmpfs,tmpfs,open,185,0.000004031
tmpfs,tmpfs,open,186,0.000004523
tmpfs,tmpfs,open,187,0.000004356
tmpfs,tmpfs,open,188,0.000005272
tmpfs,tmpfs,open,189,0.000004813
tmpfs,tmpfs,open,190,0.000004018
tmpfs,tmpfs,open,191,0.000003870
tmpfs,tmpfs,open,192,0.000004480
tmpfs,tmpfs,open,193,0.000005302
tmpfs,tmpfs,open,194,0.000004814
tmpfs,tmpfs,open,195,0.000004294
tmpfs,tmpfs,open,196,0.000004317
tmpfs,tmpfs,open,197,0.000004307
tmpfs,tmpfs,open,198,0.000004676
tmpfs,tmpfs,open,199,0.000003862
tmpfs,tmpfs,open,200,0.000006244
tmpfs,tmpfs,read,1,0.000004309
tmpfs,tmpfs,read,2,0.000020376
tmpfs,tmpfs,read,3,0.000002875
tmpfs,tmpfs,read,4,0.000002484
tmpfs,tmpfs,read,5,0.000003589
tmpfs,tmpfs,read,6,0.000003446
tmpfs,tmpfs,read,7,0.000002698
tmpfs,tmpfs,read,8,0.000002553
tmpfs,tmpfs,read,9,0.000002772
tmpfs,tmpfs,read,10,0.000002614
tmpfs,tmpfs,read,11,0.000002513
tmpfs,tmpfs,read,12,0.000002594
tmpfs,tmpfs,read,13,0.000002937
tmpfs,tmpfs,read,14,0.000002683
tmpfs,tmpfs,read,15,0.000002579
tmpfs,tmpfs,read,16,0.000002699
tmpfs,tmpfs,read,17,0.000002989
tmpfs,tmpfs,read,18,0.000002688
tmpfs,tmpfs,read,19,0.000007241
tmpfs,tmpfs,read,20,0.000002730
tmpfs,tmpfs,read,21,0.000002549
tmpfs,tmpfs,read,22,0.000002631
tmpfs,tmpfs,read,23,0.000002681
tmpfs,tmpfs,read,24,0.000004267
tmpfs,tmpfs,read,25,0.000003362
tmpfs,tmpfs,read,26,0.000002975
tmpfs,tmpfs,read,27,0.000002588
tmpfs,tmpfs,read,28,0.000003112
tmpfs,tmpfs,read,29,0.000002914
tmpfs,tmpfs,read,30,0.000002681
tmpfs,tmpfs,read,31,0.000002986
tmpfs,tmpfs,read,32,0.000003792
tmpfs,tmpfs,read,33,0.000002539
tmpfs,tmpfs,read,34,0.000003490
tmpfs,tmpfs,read,35,0.000002678
tmpfs,tmpfs,read,36,0.000003071
tmpfs,tmpfs,read,37,0.000003450
tmpfs,tmpfs,read,38,0.000002428
tmpfs,tmpfs,read,39,0.000002909
tmpfs,tmpfs,read,40,0.000002621
tmpfs,tmpfs,read,41,0.000002687
tmpfs,tmpfs,read,42,0.000003208
tmpfs,tmpfs,read,43,0.000002620
tmpfs,tmpfs,read,44,0.000002656
tmpfs,tmpfs,read,45,0.000002686
tmpfs,tmpfs,read,46,0.000002513
tmpfs,tmpfs,read,47,0.000002553
tmpfs,tmpfs,read,48,0.000003006
tmpfs,tmpfs,read,49,0.000005546
tmpfs,tmpfs,read,50,0.000002625
tmpfs,tmpfs,read,51,0.000003341
tmpfs,tmpfs,read,52,0.000003632
tmpfs,tmpfs,read,53,0.000002688
tmpfs,tmpfs,read,54,0.000002943
tmpfs,tmpfs,read,55,0.000002743
tmpfs,tmpfs,read,56,0.000002989
tmpfs,tmpfs,read,57,0.000002913
tmpfs,tmpfs,read,58,0.000003090
tmpfs,tmpfs,read,59,0.000002804
tmpfs,tmpfs,read,60,0.000003255
tmpfs,tmpfs,read,61,0.000002543
tmpfs,tmpfs,read,62,0.000004121
tmpfs,tmpfs,read,63,0.000002761
tmpfs,tmpfs,read,64,0.000002576
tmpfs,tmpfs,read,65,0.000002633
tmpfs,tmpfs,read,66,0.000002711
tmpfs,tmpfs,read,67,0.000002818
tmpfs,tmpfs,read,68,0.000003131
tmpfs,tmpfs,read,69,0.000002435
tmpfs,tmpfs,read,70,0.000002471
tmpfs,tmpfs,read,71,0.000004161
tmpfs,tmpfs,read,72,0.000002203
tmpfs,tmpfs,read,73,0.000002914
tmpfs,tmpfs,read,74,0.000002612
tmpfs,tmpfs,read,75,0.000002594
tmpfs,tmpfs,read,76,0.000003283
tmpfs,tmpfs,read,77,0.000002634
tmpfs,tmpfs,read,78,0.000002614
tmpfs,tmpfs,read,79,0.000003073
tmpfs,tmpfs,read,80,0.000002619
tmpfs,tmpfs,read,81,0.000002754
tmpfs,tmpfs,read,82,0.000003097
tmpfs,tmpfs,read,83,0.000002446
tmpfs,tmpfs,read,84,0.000002752
tmpfs,tmpfs,read,85,0.000005375
tmpfs,tmpfs,read,86,0.000003756
tmpfs,tmpfs,read,87,0.000002485
tmpfs,tmpfs,read,88,0.000002595
tmpfs,tmpfs,read,89,0.000002574
tmpfs,tmpfs,read,90,0.000002390
tmpfs,tmpfs,read,91,0.000003587
tmpfs,tmpfs,read,92,0.000002322
tmpfs,tmpfs,read,93,0.000002525
tmpfs,tmpfs,read,94,0.000002507
tmpfs,tmpfs,read,95,0.000003132
tmpfs,tmpfs,read,96,0.000003094
tmpfs,tmpfs,read,97,0.000002617
tmpfs,tmpfs,read,98,0.000003566
tmpfs,tmpfs,read,99,0.000003079
tmpfs,tmpfs,read,100,0.000003248
tmpfs,tmpfs,read,101,0.000002705
tmpfs,tmpfs,read,102,0.000004162
tmpfs,tmpfs,read,103,0.000003700
tmpfs,tmpfs,read,104,0.000003016
tmpfs,tmpfs,read,105,0.000002605
tmpfs,tmpfs,read,106,0.000003459
tmpfs,tmpfs,read,107,0.000002418
tmpfs,tmpfs,read,108,0.000003188
tmpfs,tmpfs,read,109,0.000003058
tmpfs,tmpfs,read,110,0.000003779
tmpfs,tmpfs,read,111,0.000003107
tmpfs,tmpfs,read,112,0.000002728
tmpfs,tmpfs,read,113,0.000003184
tmpfs,tmpfs,read,114,0.000002553
tmpfs,tmpfs,read,115,0.000002347
tmpfs,tmpfs,read,116,0.000002926
tmpfs,tmpfs,read,117,0.000002864
tmpfs,tmpfs,read,118,0.000004053
tmpfs,tmpfs,read,119,0.000003254
tmpfs,tmpfs,read,120,0.000003453
tmpfs,tmpfs,read,121,0.000002706
tmpfs,tmpfs,read,122,0.000002633
tmpfs,tmpfs,read,123,0.000002697
tmpfs,tmpfs,read,124,0.000002555
tmpfs,tmpfs,read,125,0.000002631
tmpfs,tmpfs,read,126,0.000002534
tmpfs,tmpfs,read,127,0.000002725
tmpfs,tmpfs,read,128,0.000003454
tmpfs,tmpfs,read,129,0.000002524
tmpfs,tmpfs,read,130,0.000003069
tmpfs,tmpfs,read,131,0.000003081
tmpfs,tmpfs,read,132,0.000002563
tmpfs,tmpfs,read,133,0.000002829
tmpfs,tmpfs,read,134,0.000002338
tmpfs,tmpfs,read,135,0.000002822
tmpfs,tmpfs,read,136,0.000002987
tmpfs,tmpfs,read,137,0.000002578
tmpfs,tmpfs,read,138,0.000002859
tmpfs,tmpfs,read,139,0.000002403
tmpfs,tmpfs,read,140,0.000002576
tmpfs,tmpfs,read,141,0.000002565
tmpfs,tmpfs,read,142,0.000002882
tmpfs,tmpfs,read,143,0.000002415
tmpfs,tmpfs,read,144,0.000003487
tmpfs,tmpfs,read,145,0.000002559
tmpfs,tmpfs,read,146,0.000006618
tmpfs,tmpfs,read,147,0.000003452
tmpfs,tmpfs,read,148,0.000002658
tmpfs,tmpfs,read,149,0.000002390
tmpfs,tmpfs,read,150,0.000002898
tmpfs,tmpfs,read,151,0.000002653
tmpfs,tmpfs,read,152,0.000002598
tmpfs,tmpfs,read,153,0.000020012
tmpfs,tmpfs,read,154,0.000002510
tmpfs,tmpfs,read,155,0.000002588
tmpfs,tmpfs,read,156,0.000002509
tmpfs,tmpfs,read,157,0.000002564
tmpfs,tmpfs,read,158,0.000002336
tmpfs,tmpfs,read,159,0.000003403
tmpfs,tmpfs,read,160,0.000002680
tmpfs,tmpfs,read,161,0.000003646
tmpfs,tmpfs,read,162,0.000002803
tmpfs,tmpfs,read,163,0.000003268
tmpfs,tmpfs,read,164,0.000002435
tmpfs,tmpfs,read,165,0.000002482
tmpfs,tmpfs,read,166,0.000002922
tmpfs,tmpfs,read,167,0.000002774
tmpfs,tmpfs,read,168,0.000002709
tmpfs,tmpfs,read,169,0.000002593
tmpfs,tmpfs,read,170,0.000002862
tmpfs,tmpfs,read,171,0.000003120
tmpfs,tmpfs,read,172,0.000002753
tmpfs,tmpfs,read,173,0.000002790
tmpfs,tmpfs,read,174,0.000003162
tmpfs,tmpfs,read,175,0.000003637
tmpfs,tmpfs,read,176,0.000002997
tmpfs,tmpfs,read,177,0.000002654
tmpfs,tmpfs,read,178,0.000004377
tmpfs,tmpfs,read,179,0.000002988
tmpfs,tmpfs,read,180,0.000002830
tmpfs,tmpfs,read,181,0.000002615
tmpfs,tmpfs,read,182,0.000003085
tmpfs,tmpfs,read,183,0.000002424
tmpfs,tmpfs,read,184,0.000002491
tmpfs,tmpfs,read,185,0.000002989
tmpfs,tmpfs,read,186,0.000003051
tmpfs,tmpfs,read,187,0.000002951
tmpfs,tmpfs,read,188,0.000002687
tmpfs,tmpfs,read,189,0.000003340
tmpfs,tmpfs,read,190,0.000003462
tmpfs,tmpfs,read,191,0.000002446
tmpfs,tmpfs,read,192,0.000002889
tmpfs,tmpfs,read,193,0.000002856
tmpfs,tmpfs,read,194,0.000002567
tmpfs,tmpfs,read,195,0.000003959
tmpfs,tmpfs,read,196,0.000002502
tmpfs,tmpfs,read,197,0.000002513
tmpfs,tmpfs,read,198,0.000002489
tmpfs,tmpfs,read,199,0.000002604
tmpfs,tmpfs,read,200,0.000002549
tmpfs,tmpfs,write,1,0.000006227
tmpfs,tmpfs,write,2,0.000008136
tmpfs,tmpfs,write,3,0.000005062
tmpfs,tmpfs,write,4,0.000005627
tmpfs,tmpfs,write,5,0.000006265
tmpfs,tmpfs,write,6,0.000007287
tmpfs,tmpfs,write,7,0.000006873
tmpfs,tmpfs,write,8,0.000005656
tmpfs,tmpfs,write,9,0.000005843
tmpfs,tmpfs,write,10,0.000007925
tmpfs,tmpfs,write,11,0.000006349
tmpfs,tmpfs,write,12,0.000006311
tmpfs,tmpfs,write,13,0.000007893
tmpfs,tmpfs,write,14,0.000005501
tmpfs,tmpfs,write,15,0.000007920
tmpfs,tmpfs,write,16,0.000008006
tmpfs,tmpfs,write,17,0.000008585
tmpfs,tmpfs,write,18,0.000005485
tmpfs,tmpfs,write,19,0.000005269
tmpfs,tmpfs,write,20,0.000007915
tmpfs,tmpfs,write,21,0.000005328
tmpfs,tmpfs,write,22,0.000008639
tmpfs,tmpfs,write,23,0.000005330
tmpfs,tmpfs,write,24,0.000009205
tmpfs,tmpfs,write,25,0.000005434
tmpfs,tmpfs,write,26,0.000007318
tmpfs,tmpfs,write,27,0.000004830
tmpfs,tmpfs,write,28,0.000027421
tmpfs,tmpfs,write,29,0.000007323
tmpfs,tmpfs,write,30,0.000008199
tmpfs,tmpfs,write,31,0.000006860
tmpfs,tmpfs,write,32,0.000008049
tmpfs,tmpfs,write,33,0.000005488
tmpfs,tmpfs,write,34,0.000005356
tmpfs,tmpfs,write,35,0.000006530
tmpfs,tmpfs,write,36,0.000005364
tmpfs,tmpfs,write,37,0.000008053
tmpfs,tmpfs,write,38,0.000008112
tmpfs,tmpfs,write,39,0.000007926
tmpfs,tmpfs,write,40,0.000007221
tmpfs,tmpfs,write,41,0.000005743
tmpfs,tmpfs,write,42,0.000005764
tmpfs,tmpfs,write,43,0.000006180
tmpfs,tmpfs,write,44,0.000005811
tmpfs,tmpfs,write,45,0.000005528
tmpfs,tmpfs,write,46,0.000007943
tmpfs,tmpfs,write,47,0.000006042
tmpfs,tmpfs,write,48,0.000005571
tmpfs,tmpfs,write,49,0.000008653
tmpfs,tmpfs,write,50,0.000005898
tmpfs,tmpfs,write,51,0.000009199
tmpfs,tmpfs,write,52,0.000005816
tmpfs,tmpfs,write,53,0.000004928
tmpfs,tmpfs,write,54,0.000006012
tmpfs,tmpfs,write,55,0.000006130
tmpfs,tmpfs,write,56,0.000010312
tmpfs,tmpfs,write,57,0.000005299
tmpfs,tmpfs,write,58,0.000005522
tmpfs,tmpfs,write,59,0.000005601
tmpfs,tmpfs,write,60,0.000006268
tmpfs,tmpfs,write,61,0.000008589
tmpfs,tmpfs,write,62,0.000008305
tmpfs,tmpfs,write,63,0.000007953
tmpfs,tmpfs,write,64,0.000006204
tmpfs,tmpfs,write,65,0.000005688
tmpfs,tmpfs,write,66,0.000005825
tmpfs,tmpfs,write,67,0.000006144
tmpfs,tmpfs,write,68,0.000005969
tmpfs,tmpfs,write,69,0.000008263
tmpfs,tmpfs,write,70,0.000006395
tmpfs,tmpfs,write,71,0.000006964
tmpfs,tmpfs,write,72,0.000008052
tmpfs,tmpfs,write,73,0.000006038
tmpfs,tmpfs,write,74,0.000005070
tmpfs,tmpfs,write,75,0.000011062
tmpfs,tmpfs,write,76,0.000006022
tmpfs,tmpfs,write,77,0.000010235
tmpfs,tmpfs,write,78,0.000005490
tmpfs,tmpfs,write,79,0.000007855
tmpfs,tmpfs,write,80,0.000007814
tmpfs,tmpfs,write,81,0.000004880
tmpfs,tmpfs,write,82,0.000006300
tmpfs,tmpfs,write,83,0.000008368
tmpfs,tmpfs,write,84,0.000006580
tmpfs,tmpfs,write,85,0.000007554
tmpfs,tmpfs,write,86,0.000004950
tmpfs,tmpfs,write,87,0.000005936
tmpfs,tmpfs,write,88,0.000005984
tmpfs,tmpfs,write,89,0.000005620
tmpfs,tmpfs,write,90,0.000008532
tmpfs,tmpfs,write,91,0.000007379
tmpfs,tmpfs,write,92,0.000005833
tmpfs,tmpfs,write,93,0.000007898
tmpfs,tmpfs,write,94,0.000008455
tmpfs,tmpfs,write,95,0.000007372
tmpfs,tmpfs,write,96,0.000006438
tmpfs,tmpfs,write,97,0.000008689
tmpfs,tmpfs,write,98,0.000006103
tmpfs,tmpfs,write,99,0.000006739
tmpfs,tmpfs,write,100,0.000006411
tmpfs,tmpfs,write,101,0.000008432
tmpfs,tmpfs,write,102,0.000007094
tmpfs,tmpfs,write,103,0.000005103
tmpfs,tmpfs,write,104,0.000005715
tmpfs,tmpfs,write,105,0.000006505
tmpfs,tmpfs,write,106,0.000005993
tmpfs,tmpfs,write,107,0.000008533
tmpfs,tmpfs,write,108,0.000005473
tmpfs,tmpfs,write,109,0.000008800
tmpfs,tmpfs,write,110,0.000009079
tmpfs,tmpfs,write,111,0.000005720
tmpfs,tmpfs,write,112,0.000006408
tmpfs,tmpfs,write,113,0.000005539
tmpfs,tmpfs,write,114,0.000008862
tmpfs,tmpfs,write,115,0.000007001
tmpfs,tmpfs,write,116,0.000005949
tmpfs,tmpfs,write,117,0.000005375
tmpfs,tmpfs,write,118,0.000005822
tmpfs,tmpfs,write,119,0.000005787
tmpfs,tmpfs,write,120,0.000007037
tmpfs,tmpfs,write,121,0.000005984
tmpfs,tmpfs,write,122,0.000005521
tmpfs,tmpfs,write,123,0.000006537
tmpfs,tmpfs,write,124,0.000006522
tmpfs,tmpfs,write,125,0.000008885
tmpfs,tmpfs,write,126,0.000006027
tmpfs,tmpfs,write,127,0.000008379
tmpfs,tmpfs,write,128,0.000006130
tmpfs,tmpfs,write,129,0.000006320
tmpfs,tmpfs,write,130,0.000015882
tmpfs,tmpfs,write,131,0.000009715
tmpfs,tmpfs,write,132,0.000008920
tmpfs,tmpfs,write,133,0.000010563
tmpfs,tmpfs,write,134,0.000006013
tmpfs,tmpfs,write,135,0.000006291
tmpfs,tmpfs,write,136,0.000009278
tmpfs,tmpfs,write,137,0.000006248
tmpfs,tmpfs,write,138,0.000005843
tmpfs,tmpfs,write,139,0.000007938
tmpfs,tmpfs,write,140,0.000012614
tmpfs,tmpfs,write,141,0.000005601
tmpfs,tmpfs,write,142,0.000008686
tmpfs,tmpfs,write,143,0.000005800
tmpfs,tmpfs,write,144,0.000010093
tmpfs,tmpfs,write,145,0.000007453
tmpfs,tmpfs,write,146,0.000005613
tmpfs,tmpfs,write,147,0.000012753
tmpfs,tmpfs,write,148,0.000005695
tmpfs,tmpfs,write,149,0.000005565
tmpfs,tmpfs,write,150,0.000029492
tmpfs,tmpfs,write,151,0.000005478
tmpfs,tmpfs,write,152,0.000005546
tmpfs,tmpfs,write,153,0.000007301
tmpfs,tmpfs,write,154,0.000006310
tmpfs,tmpfs,write,155,0.000007936
tmpfs,tmpfs,write,156,0.000005618
tmpfs,tmpfs,write,157,0.000006338
tmpfs,tmpfs,write,158,0.000010115
tmpfs,tmpfs,write,159,0.000006099
tmpfs,tmpfs,write,160,0.000007915
tmpfs,tmpfs,write,161,0.000008476
tmpfs,tmpfs,write,162,0.000006199
tmpfs,tmpfs,write,163,0.000005411
tmpfs,tmpfs,write,164,0.000007341
tmpfs,tmpfs,write,165,0.000006080
tmpfs,tmpfs,write,166,0.000005633
tmpfs,tmpfs,write,167,0.000005869
tmpfs,tmpfs,write,168,0.000005645
tmpfs,tmpfs,write,169,0.000005847
tmpfs,tmpfs,write,170,0.000009281
tmpfs,tmpfs,write,171,0.000005832
tmpfs,tmpfs,write,172,0.000005542
tmpfs,tmpfs,write,173,0.000005563
tmpfs,tmpfs,write,174,0.000012538
tmpfs,tmpfs,write,175,0.000006425
tmpfs,tmpfs,write,176,0.000006850
tmpfs,tmpfs,write,177,0.000006386
tmpfs,tmpfs,write,178,0.000005926
tmpfs,tmpfs,write,179,0.000008465
tmpfs,tmpfs,write,180,0.000009282
tmpfs,tmpfs,write,181,0.000005528
tmpfs,tmpfs,write,182,0.000008435
tmpfs,tmpfs,write,183,0.000008994
tmpfs,tmpfs,write,184,0.000005964
tmpfs,tmpfs,write,185,0.000005998
tmpfs,tmpfs,write,186,0.000008625
tmpfs,tmpfs,write,187,0.000011765
tmpfs,tmpfs,write,188,0.000009589
tmpfs,tmpfs,write,189,0.000005573
tmpfs,tmpfs,write,190,0.000009477
tmpfs,tmpfs,write,191,0.000006412
tmpfs,tmpfs,write,192,0.000005706
tmpfs,tmpfs,write,193,0.000008436
tmpfs,tmpfs,write,194,0.000005877
tmpfs,tmpfs,write,195,0.000009695
tmpfs,tmpfs,write,196,0.000005901
tmpfs,tmpfs,write,197,0.000006067
tmpfs,tmpfs,write,198,0.000006098
tmpfs,tmpfs,write,199,0.000005575
tmpfs,tmpfs,write,200,0.000007195
tmpfs,tmpfs,getattr,1,0.000001486
tmpfs,tmpfs,getattr,2,0.000001533
tmpfs,tmpfs,getattr,3,0.000001422
tmpfs,tmpfs,getattr,4,0.000001412
tmpfs,tmpfs,getattr,5,0.000001395
tmpfs,tmpfs,getattr,6,0.000001428
tmpfs,tmpfs,getattr,7,0.000001463
tmpfs,tmpfs,getattr,8,0.000001523
tmpfs,tmpfs,getattr,9,0.000001662
tmpfs,tmpfs,getattr,10,0.000001423
tmpfs,tmpfs,getattr,11,0.000001461
tmpfs,tmpfs,getattr,12,0.000001372
tmpfs,tmpfs,getattr,13,0.000001400
tmpfs,tmpfs,getattr,14,0.000001524
tmpfs,tmpfs,getattr,15,0.000001388
tmpfs,tmpfs,getattr,16,0.000001473
tmpfs,tmpfs,getattr,17,0.000001519
tmpfs,tmpfs,getattr,18,0.000002187
tmpfs,tmpfs,getattr,19,0.000001874
tmpfs,tmpfs,getattr,20,0.000001481
tmpfs,tmpfs,getattr,21,0.000001462
tmpfs,tmpfs,getattr,22,0.000001491
tmpfs,tmpfs,getattr,23,0.000001468
tmpfs,tmpfs,getattr,24,0.000001427
tmpfs,tmpfs,getattr,25,0.000001315
tmpfs,tmpfs,getattr,26,0.000001371
tmpfs,tmpfs,getattr,27,0.000001453
tmpfs,tmpfs,getattr,28,0.000001391
tmpfs,tmpfs,getattr,29,0.000001535
tmpfs,tmpfs,getattr,30,0.000001595
tmpfs,tmpfs,getattr,31,0.000001521
tmpfs,tmpfs,getattr,32,0.000001461
tmpfs,tmpfs,getattr,33,0.000001451
tmpfs,tmpfs,getattr,34,0.000001391
tmpfs,tmpfs,getattr,35,0.000001454
tmpfs,tmpfs,getattr,36,0.000001460
tmpfs,tmpfs,getattr,37,0.000001511
tmpfs,tmpfs,getattr,38,0.000001452
tmpfs,tmpfs,getattr,39,0.000001435
tmpfs,tmpfs,getattr,40,0.000001445
tmpfs,tmpfs,getattr,41,0.000001564
tmpfs,tmpfs,getattr,42,0.000001480
tmpfs,tmpfs,getattr,43,0.000001550
tmpfs,tmpfs,getattr,44,0.000001409
tmpfs,tmpfs,getattr,45,0.000001527
tmpfs,tmpfs,getattr,46,0.000001515
tmpfs,tmpfs,getattr,47,0.000002486
tmpfs,tmpfs,getattr,48,0.000001368
tmpfs,tmpfs,getattr,49,0.000001497
tmpfs,tmpfs,getattr,50,0.000001491
tmpfs,tmpfs,getattr,51,0.000001883
tmpfs,tmpfs,getattr,52,0.000001426
tmpfs,tmpfs,getattr,53,0.000001693
tmpfs,tmpfs,getattr,54,0.000001491
tmpfs,tmpfs,getattr,55,0.000001416
tmpfs,tmpfs,getattr,56,0.000001612
tmpfs,tmpfs,getattr,57,0.000001640
tmpfs,tmpfs,getattr,58,0.000001420
tmpfs,tmpfs,getattr,59,0.000001468
tmpfs,tmpfs,getattr,60,0.000001349
tmpfs,tmpfs,getattr,61,0.000001441
tmpfs,tmpfs,getattr,62,0.000001697
tmpfs,tmpfs,getattr,63,0.000001413
tmpfs,tmpfs,getattr,64,0.000002143
tmpfs,tmpfs,getattr,65,0.000001469
tmpfs,tmpfs,getattr,66,0.000001280
tmpfs,tmpfs,getattr,67,0.000001542
tmpfs,tmpfs,getattr,68,0.000001408
tmpfs,tmpfs,getattr,69,0.000001419
tmpfs,tmpfs,getattr,70,0.000001416
tmpfs,tmpfs,getattr,71,0.000001463
tmpfs,tmpfs,getattr,72,0.000001461
tmpfs,tmpfs,getattr,73,0.000001421
tmpfs,tmpfs,getattr,74,0.000001753
tmpfs,tmpfs,getattr,75,0.000001825
tmpfs,tmpfs,getattr,76,0.000002732
tmpfs,tmpfs,getattr,77,0.000001478
tmpfs,tmpfs,getattr,78,0.000001501
tmpfs,tmpfs,getattr,79,0.000001433
tmpfs,tmpfs,getattr,80,0.000001402
tmpfs,tmpfs,getattr,81,0.000001480
tmpfs,tmpfs,getattr,82,0.000001402
tmpfs,tmpfs,getattr,83,0.000001332
tmpfs,tmpfs,getattr,84,0.000001552
tmpfs,tmpfs,getattr,85,0.000001557
tmpfs,tmpfs,getattr,86,0.000001912
tmpfs,tmpfs,getattr,87,0.000001346
tmpfs,tmpfs,getattr,88,0.000001526
tmpfs,tmpfs,getattr,89,0.000001503
tmpfs,tmpfs,getattr,90,0.000001404
tmpfs,tmpfs,getattr,91,0.000001522
tmpfs,tmpfs,getattr,92,0.000001400
tmpfs,tmpfs,getattr,93,0.000001565
tmpfs,tmpfs,getattr,94,0.000001434
tmpfs,tmpfs,getattr,95,0.000001414
tmpfs,tmpfs,getattr,96,0.000001360
tmpfs,tmpfs,getattr,97,0.000001335
tmpfs,tmpfs,getattr,98,0.000001579
tmpfs,tmpfs,getattr,99,0.000001583
tmpfs,tmpfs,getattr,100,0.000001427
tmpfs,tmpfs,getattr,101,0.000002107
tmpfs,tmpfs,getattr,102,0.000001460
tmpfs,tmpfs,getattr,103,0.000001463
tmpfs,tmpfs,getattr,104,0.000001413
tmpfs,tmpfs,getattr,105,0.000001659
tmpfs,tmpfs,getattr,106,0.000001495
tmpfs,tmpfs,getattr,107,0.000002068
tmpfs,tmpfs,getattr,108,0.000001375
tmpfs,tmpfs,getattr,109,0.000001402
tmpfs,tmpfs,getattr,110,0.000001476
tmpfs,tmpfs,getattr,111,0.000001448
tmpfs,tmpfs,getattr,112,0.000001524
tmpfs,tmpfs,getattr,113,0.000001379
tmpfs,tmpfs,getattr,114,0.000001584
tmpfs,tmpfs,getattr,115,0.000001390
tmpfs,tmpfs,getattr,116,0.000001524
tmpfs,tmpfs,getattr,117,0.000001495
tmpfs,tmpfs,getattr,118,0.000001684
tmpfs,tmpfs,getattr,119,0.000001481
tmpfs,tmpfs,getattr,120,0.000001491
